prod_category,prod_subcategory,prod_price,month,week_of_year,is_festival_week,units_sold_last_week,avg_sales_4wk,current_stock,units_sold_next_week
Kids,Frock,2999.0,7,29,0,3.56,3.05,3,2.35
Kids,Frock,2999.0,7,30,0,2.35,2.92,4,2.48
Kids,Frock,2999.0,8,31,0,2.48,2.82,2,3.04
Kids,Frock,2999.0,8,32,0,3.04,2.86,4,2.8
Kids,Frock,2999.0,8,33,1,2.8,2.67,5,4.84
Kids,Frock,2999.0,8,34,0,4.84,3.29,4,2.87
Kids,Frock,2999.0,8,35,0,2.87,3.39,2,1.84
Kids,Frock,2999.0,9,36,1,1.84,3.09,5,2.82
Kids,Frock,2999.0,9,37,0,2.82,3.09,3,1.95
Kids,Frock,2999.0,9,38,0,1.95,2.37,2,2.07
Kids,Frock,2999.0,9,39,0,2.07,2.17,3,2.02
Kids,Frock,2999.0,10,40,0,2.02,2.22,2,1.59
Kids,Frock,2999.0,10,41,1,1.59,1.91,2,4.37
Kids,Frock,2999.0,10,42,0,4.37,2.51,1,2.53
Kids,Frock,2999.0,10,43,1,2.53,2.63,5,5.33
Kids,Frock,2999.0,10,44,1,5.33,3.45,4,5.34
Kids,Frock,2999.0,11,45,1,5.34,4.39,6,5.66
Kids,Frock,2999.0,11,46,0,5.66,4.71,8,2.64
Kids,Frock,2999.0,11,47,0,2.64,4.74,4,2.32
Kids,Frock,2999.0,11,48,0,2.32,3.99,7,1.91
Kids,Frock,2999.0,12,49,0,1.91,3.13,5,1.95
Kids,Frock,2999.0,12,50,0,1.95,2.2,4,2.76
Kids,Frock,2999.0,12,51,1,2.76,2.23,4,4.81
Kids,Frock,2999.0,12,52,1,4.81,2.86,5,5.75
Kids,Frock,2999.0,1,1,0,5.75,3.82,4,2.39
Kids,Frock,2999.0,1,2,1,2.39,3.93,2,7.12
Kids,Frock,2999.0,1,3,0,7.12,5.02,9,2.89
Kids,Frock,2999.0,1,4,0,2.89,4.54,3,2.99
Kids,Frock,2999.0,1,5,0,2.99,3.85,6,3.09
Kids,Frock,2999.0,2,6,0,3.09,4.02,5,1.82
Kids,Frock,2999.0,2,7,0,1.82,2.7,4,3.86
Kids,Frock,2999.0,2,8,0,3.86,2.94,5,2.79
Kids,Frock,2999.0,2,9,0,2.79,2.89,3,3.3
Kids,Frock,2999.0,3,10,1,3.3,2.94,4,6.85
Kids,Frock,2999.0,3,11,0,6.85,4.2,4,3.02
Kids,Frock,2999.0,3,12,0,3.02,3.99,6,3.75
Kids,Frock,2999.0,3,13,0,3.75,4.23,5,4.0
Kids,Frock,2999.0,4,14,0,4.0,4.41,7,2.55
Kids,Frock,2999.0,4,15,1,2.55,3.33,2,7.63
Kids,Frock,2999.0,4,16,0,7.63,4.49,6,2.45
Kids,Frock,2999.0,4,17,0,2.45,4.16,6,3.01
Kids,Frock,2999.0,5,18,0,3.01,3.91,8,3.1
Kids,Frock,2999.0,5,19,0,3.1,4.05,6,3.08
Kids,Frock,2999.0,5,20,0,3.08,2.91,4,3.92
Kids,Frock,2999.0,5,21,0,3.92,3.28,3,3.03
Kids,Frock,2999.0,5,22,0,3.03,3.28,6,2.97
Kids,Frock,2999.0,6,23,0,2.97,3.25,2,2.52
Kids,Frock,2999.0,6,24,0,2.52,3.11,2,3.21
Kids,Frock,2999.0,6,25,0,3.21,2.93,4,2.91
Kids,Frock,2999.0,6,26,0,2.91,2.9,3,3.15
Kids,Frock,2999.0,7,27,0,3.15,2.95,2,2.3
Kids,Frock,2999.0,7,28,0,2.3,2.89,4,3.53
Kids,Frock,2999.0,7,29,0,3.53,2.97,4,3.05
Kids,Frock,2999.0,7,30,0,3.05,3.01,4,4.1
Kids,Frock,2999.0,7,31,0,4.1,3.24,5,2.62
Kids,Frock,2999.0,8,32,0,2.62,3.32,2,2.92
Kids,Frock,2999.0,8,33,1,2.92,3.17,3,6.3
Kids,Frock,2999.0,8,34,0,6.3,3.98,7,2.56
Kids,Frock,2999.0,8,35,0,2.56,3.6,5,2.33
Kids,Frock,2999.0,9,36,1,2.33,3.53,7,4.39
Kids,Frock,2999.0,9,37,0,4.39,3.89,7,2.23
Kids,Frock,2999.0,9,38,0,2.23,2.88,3,2.38
Kids,Frock,2999.0,9,39,0,2.38,2.83,3,2.23
Kids,Frock,2999.0,10,40,0,2.23,2.81,5,2.54
Kids,Frock,2999.0,10,41,1,2.54,2.34,1,5.62
Kids,Frock,2999.0,10,42,0,5.62,3.19,3,1.92
Kids,Frock,2999.0,10,43,1,1.92,3.08,4,3.88
Kids,Frock,2999.0,10,44,1,3.88,3.49,4,4.43
Kids,Frock,2999.0,11,45,1,4.43,3.96,6,3.57
Kids,Frock,2999.0,11,46,0,3.57,3.45,3,3.07
Kids,Frock,2999.0,11,47,0,3.07,3.74,4,2.93
Kids,Frock,2999.0,11,48,0,2.93,3.5,5,2.49
Kids,Frock,2999.0,12,49,0,2.49,3.01,6,2.58
Kids,Frock,2999.0,12,50,0,2.58,2.76,4,2.83
Kids,Frock,2999.0,12,51,0,2.83,2.7,5,2.43
Kids,Frock,2999.0,12,52,1,2.43,2.58,2,5.35
Kids,Frock,2999.0,1,1,0,5.35,3.3,4,2.58
Kids,Frock,2999.0,1,2,1,2.58,3.3,5,5.97
Kids,Frock,2999.0,1,3,1,5.97,4.08,5,6.13
Kids,Frock,2999.0,1,4,0,6.13,5.01,4,3.03
Kids,Frock,2999.0,1,5,0,3.03,4.43,8,3.63
Kids,Frock,2999.0,2,6,0,3.63,4.69,3,3.16
Kids,Frock,2999.0,2,7,0,3.16,3.99,6,3.24
Kids,Frock,2999.0,2,8,0,3.24,3.26,5,2.59
Kids,Frock,2999.0,2,9,0,2.59,3.15,5,3.69
Kids,Frock,2999.0,3,10,1,3.69,3.17,5,6.95
Kids,Frock,2999.0,3,11,0,6.95,4.12,7,3.82
Kids,Frock,2999.0,3,12,0,3.82,4.26,5,3.0
Kids,Frock,2999.0,3,13,0,3.0,4.36,2,2.88
Kids,Frock,2999.0,4,14,0,2.88,4.16,3,3.33
Kids,Frock,2999.0,4,15,1,3.33,3.26,2,4.96
Kids,Frock,2999.0,4,16,0,4.96,3.54,6,4.33
Kids,Frock,2999.0,4,17,0,4.33,3.87,5,3.28
Kids,Frock,2999.0,4,18,0,3.28,3.97,3,2.2
Kids,Frock,2999.0,5,19,0,2.2,3.69,3,3.09
Kids,Frock,2999.0,5,20,0,3.09,3.22,5,3.22
Kids,Frock,2999.0,5,21,0,3.22,2.95,5,3.96
Kids,Frock,2999.0,5,22,0,3.96,3.12,4,3.22
Kids,Frock,2999.0,6,23,0,3.22,3.38,4,2.48
Kids,Frock,2999.0,6,24,0,2.48,3.22,6,3.25
Kids,Frock,2999.0,6,25,0,3.25,3.23,6,3.03
Kids,Frock,2999.0,6,26,0,3.03,3.0,3,2.85
Kids,Frock,2999.0,7,27,0,2.85,2.9,4,2.72
Women,Kurti,1999.0,7,28,0,8.1,8.1,15,8.9
Women,Kurti,1999.0,7,29,0,8.9,8.3,6,7.62
Women,Kurti,1999.0,7,30,0,7.62,8.18,10,7.37
Women,Kurti,1999.0,8,31,0,7.37,8.0,13,8.55
Women,Kurti,1999.0,8,32,0,8.55,8.11,16,7.95
Women,Kurti,1999.0,8,33,1,7.95,7.87,10,14.67
Women,Kurti,1999.0,8,34,0,14.67,9.64,17,6.12
Women,Kurti,1999.0,8,35,0,6.12,9.32,9,6.41
Women,Kurti,1999.0,9,36,1,6.41,8.79,11,13.06
Women,Kurti,1999.0,9,37,0,13.06,10.07,12,5.28
Women,Kurti,1999.0,9,38,0,5.28,7.72,12,6.02
Women,Kurti,1999.0,9,39,0,6.02,7.69,9,6.52
Women,Kurti,1999.0,10,40,0,6.52,7.72,7,7.04
Women,Kurti,1999.0,10,41,1,7.04,6.22,4,14.05
Women,Kurti,1999.0,10,42,0,14.05,8.41,6,4.94
Women,Kurti,1999.0,10,43,1,4.94,8.14,8,12.51
Women,Kurti,1999.0,10,44,1,12.51,9.63,14,11.81
Women,Kurti,1999.0,11,45,1,11.81,10.83,10,9.94
Women,Kurti,1999.0,11,46,0,9.94,9.8,17,6.8
Women,Kurti,1999.0,11,47,0,6.8,10.26,13,6.55
Women,Kurti,1999.0,11,48,0,6.55,8.77,8,7.26
Women,Kurti,1999.0,12,49,0,7.26,7.64,6,8.03
Women,Kurti,1999.0,12,50,0,8.03,7.16,10,8.01
Women,Kurti,1999.0,12,51,1,8.01,7.46,12,20.02
Women,Kurti,1999.0,12,52,1,20.02,10.83,12,16.34
Women,Kurti,1999.0,1,1,0,16.34,13.1,17,9.87
Women,Kurti,1999.0,1,2,1,9.87,13.56,15,14.06
Women,Kurti,1999.0,1,3,0,14.06,15.07,15,8.97
Women,Kurti,1999.0,1,4,0,8.97,12.31,9,7.81
Women,Kurti,1999.0,1,5,0,7.81,10.18,8,8.56
Women,Kurti,1999.0,2,6,0,8.56,9.85,8,10.19
Women,Kurti,1999.0,2,7,0,10.19,8.88,10,8.85
Women,Kurti,1999.0,2,8,0,8.85,8.85,5,10.78
Women,Kurti,1999.0,2,9,0,10.78,9.59,8,8.51
Women,Kurti,1999.0,3,10,1,8.51,9.58,9,16.0
Women,Kurti,1999.0,3,11,0,16.0,11.03,8,9.94
Women,Kurti,1999.0,3,12,0,9.94,11.31,14,10.06
Women,Kurti,1999.0,3,13,0,10.06,11.13,16,9.24
Women,Kurti,1999.0,4,14,0,9.24,11.31,10,10.62
Women,Kurti,1999.0,4,15,1,10.62,9.96,10,13.75
Women,Kurti,1999.0,4,16,0,13.75,10.92,16,8.28
Women,Kurti,1999.0,4,17,0,8.28,10.47,19,10.2
Women,Kurti,1999.0,5,18,0,10.2,10.71,15,9.19
Women,Kurti,1999.0,5,19,0,9.19,10.35,14,8.52
Women,Kurti,1999.0,5,20,0,8.52,9.04,17,9.47
Women,Kurti,1999.0,5,21,0,9.47,9.34,7,10.43
Women,Kurti,1999.0,5,22,0,10.43,9.4,10,9.45
Women,Kurti,1999.0,6,23,0,9.45,9.47,7,9.81
Women,Kurti,1999.0,6,24,0,9.81,9.79,10,9.15
Women,Kurti,1999.0,6,25,0,9.15,9.71,11,9.98
Women,Kurti,1999.0,6,26,0,9.98,9.6,6,7.64
Women,Kurti,1999.0,7,27,0,7.64,9.14,17,9.28
Women,Kurti,1999.0,7,28,0,9.28,9.01,7,6.0
Women,Kurti,1999.0,7,29,0,6.0,8.22,15,6.32
Women,Kurti,1999.0,7,30,0,6.32,7.31,13,8.16
Women,Kurti,1999.0,7,31,0,8.16,7.44,4,5.96
Women,Kurti,1999.0,8,32,0,5.96,6.61,10,6.8
Women,Kurti,1999.0,8,33,1,6.8,6.81,7,16.5
Women,Kurti,1999.0,8,34,0,16.5,9.36,5,5.76
Women,Kurti,1999.0,8,35,0,5.76,8.76,17,7.61
Women,Kurti,1999.0,9,36,1,7.61,9.17,16,12.55
Women,Kurti,1999.0,9,37,0,12.55,10.61,9,5.44
Women,Kurti,1999.0,9,38,0,5.44,7.84,8,6.51
Women,Kurti,1999.0,9,39,0,6.51,8.03,12,7.58
Women,Kurti,1999.0,10,40,0,7.58,8.02,13,5.26
Women,Kurti,1999.0,10,41,1,5.26,6.2,6,10.45
Women,Kurti,1999.0,10,42,0,10.45,7.45,13,7.08
Women,Kurti,1999.0,10,43,1,7.08,7.59,9,12.12
Women,Kurti,1999.0,10,44,1,12.12,8.73,11,17.19
Women,Kurti,1999.0,11,45,1,17.19,11.71,13,14.1
Women,Kurti,1999.0,11,46,0,14.1,12.62,19,7.88
Women,Kurti,1999.0,11,47,0,7.88,12.82,23,7.29
Women,Kurti,1999.0,11,48,0,7.29,11.61,21,5.87
Women,Kurti,1999.0,12,49,0,5.87,8.78,10,6.39
Women,Kurti,1999.0,12,50,0,6.39,6.86,11,6.69
Women,Kurti,1999.0,12,51,0,6.69,6.56,9,8.27
Women,Kurti,1999.0,12,52,1,8.27,6.8,11,15.77
Women,Kurti,1999.0,1,1,0,15.77,9.28,5,5.99
Women,Kurti,1999.0,1,2,1,5.99,9.18,8,18.26
Women,Kurti,1999.0,1,3,1,18.26,12.07,20,22.49
Women,Kurti,1999.0,1,4,0,22.49,15.63,19,7.29
Women,Kurti,1999.0,1,5,0,7.29,13.51,20,7.61
Women,Kurti,1999.0,2,6,0,7.61,13.91,23,8.14
Women,Kurti,1999.0,2,7,0,8.14,11.38,13,8.97
Women,Kurti,1999.0,2,8,0,8.97,8.0,14,7.91
Women,Kurti,1999.0,2,9,0,7.91,8.16,11,11.12
Women,Kurti,1999.0,3,10,1,11.12,9.04,13,23.62
Women,Kurti,1999.0,3,11,0,23.62,12.91,7,9.74
Women,Kurti,1999.0,3,12,0,9.74,13.1,17,9.54
Women,Kurti,1999.0,3,13,0,9.54,13.51,22,7.3
Women,Kurti,1999.0,4,14,0,7.3,12.55,16,8.02
Women,Kurti,1999.0,4,15,1,8.02,8.65,9,13.39
Women,Kurti,1999.0,4,16,0,13.39,9.56,7,8.77
Women,Kurti,1999.0,4,17,0,8.77,9.37,16,8.95
Women,Kurti,1999.0,4,18,0,8.95,9.78,8,10.31
Women,Kurti,1999.0,5,19,0,10.31,10.36,13,9.56
Women,Kurti,1999.0,5,20,0,9.56,9.4,16,8.16
Women,Kurti,1999.0,5,21,0,8.16,9.24,9,9.99
Women,Kurti,1999.0,5,22,0,9.99,9.5,13,12.18
Women,Kurti,1999.0,6,23,0,12.18,9.97,16,9.71
Women,Kurti,1999.0,6,24,0,9.71,10.01,12,7.97
Women,Kurti,1999.0,6,25,0,7.97,9.96,15,8.73
Women,Kurti,1999.0,6,26,0,8.73,9.64,7,6.99
Women,Kurti,1999.0,7,27,0,6.99,8.35,9,6.71
Men,Blazer,1299.0,7,28,0,6.0,6.0,3,7.24
Men,Blazer,1299.0,7,29,0,7.24,6.31,12,5.83
Men,Blazer,1299.0,7,30,0,5.83,6.27,3,6.31
Men,Blazer,1299.0,8,31,0,6.31,6.34,5,5.14
Men,Blazer,1299.0,8,32,0,5.14,6.13,11,4.36
Men,Blazer,1299.0,8,33,1,4.36,5.41,3,8.28
Men,Blazer,1299.0,8,34,0,8.28,6.02,10,4.37
Men,Blazer,1299.0,8,35,0,4.37,5.54,9,5.23
Men,Blazer,1299.0,9,36,1,5.23,5.56,8,7.62
Men,Blazer,1299.0,9,37,0,7.62,6.38,5,4.86
Men,Blazer,1299.0,9,38,0,4.86,5.52,11,5.17
Men,Blazer,1299.0,9,39,0,5.17,5.72,11,3.96
Men,Blazer,1299.0,10,40,0,3.96,5.4,11,5.5
Men,Blazer,1299.0,10,41,1,5.5,4.87,6,13.02
Men,Blazer,1299.0,10,42,0,13.02,6.91,6,5.46
Men,Blazer,1299.0,10,43,1,5.46,6.98,5,9.57
Men,Blazer,1299.0,10,44,1,9.57,8.39,9,8.8
Men,Blazer,1299.0,11,45,1,8.8,9.21,10,10.48
Men,Blazer,1299.0,11,46,0,10.48,8.58,7,5.32
Men,Blazer,1299.0,11,47,0,5.32,8.54,9,5.27
Men,Blazer,1299.0,11,48,0,5.27,7.47,12,5.61
Men,Blazer,1299.0,12,49,0,5.61,6.67,8,4.68
Men,Blazer,1299.0,12,50,0,4.68,5.22,7,6.18
Men,Blazer,1299.0,12,51,1,6.18,5.44,4,9.18
Men,Blazer,1299.0,12,52,1,9.18,6.41,13,9.39
Men,Blazer,1299.0,1,1,0,9.39,7.36,13,4.23
Men,Blazer,1299.0,1,2,1,4.23,7.25,12,13.36
Men,Blazer,1299.0,1,3,0,13.36,9.04,17,6.63
Men,Blazer,1299.0,1,4,0,6.63,8.4,14,6.4
Men,Blazer,1299.0,1,5,0,6.4,7.65,11,5.94
Men,Blazer,1299.0,2,6,0,5.94,8.08,8,6.21
Men,Blazer,1299.0,2,7,0,6.21,6.29,6,5.78
Men,Blazer,1299.0,2,8,0,5.78,6.08,11,7.13
Men,Blazer,1299.0,2,9,0,7.13,6.26,10,4.76
Men,Blazer,1299.0,3,10,1,4.76,5.97,4,10.34
Men,Blazer,1299.0,3,11,0,10.34,7.0,13,6.09
Men,Blazer,1299.0,3,12,0,6.09,7.08,8,7.26
Men,Blazer,1299.0,3,13,0,7.26,7.11,14,7.04
Men,Blazer,1299.0,4,14,0,7.04,7.68,7,8.57
Men,Blazer,1299.0,4,15,1,8.57,7.24,7,13.68
Men,Blazer,1299.0,4,16,0,13.68,9.14,15,7.95
Men,Blazer,1299.0,4,17,0,7.95,9.31,16,7.14
Men,Blazer,1299.0,5,18,0,7.14,9.33,7,4.91
Men,Blazer,1299.0,5,19,0,4.91,8.42,16,5.78
Men,Blazer,1299.0,5,20,0,5.78,6.44,13,5.82
Men,Blazer,1299.0,5,21,0,5.82,5.91,4,5.94
Men,Blazer,1299.0,5,22,0,5.94,5.61,6,6.23
Men,Blazer,1299.0,6,23,0,6.23,5.94,10,7.51
Men,Blazer,1299.0,6,24,0,7.51,6.38,12,6.15
Men,Blazer,1299.0,6,25,0,6.15,6.46,10,5.59
Men,Blazer,1299.0,6,26,0,5.59,6.37,4,6.85
Men,Blazer,1299.0,7,27,0,6.85,6.53,5,6.68
Men,Blazer,1299.0,7,28,0,6.68,6.32,7,3.81
Men,Blazer,1299.0,7,29,0,3.81,5.74,10,5.55
Men,Blazer,1299.0,7,30,0,5.55,5.73,4,6.49
Men,Blazer,1299.0,7,31,0,6.49,5.64,8,5.17
Men,Blazer,1299.0,8,32,0,5.17,5.26,7,4.42
Men,Blazer,1299.0,8,33,1,4.42,5.41,10,11.49
Men,Blazer,1299.0,8,34,0,11.49,6.89,10,4.15
Men,Blazer,1299.0,8,35,0,4.15,6.31,9,5.03
Men,Blazer,1299.0,9,36,1,5.03,6.27,7,9.38
Men,Blazer,1299.0,9,37,0,9.38,7.51,14,3.66
Men,Blazer,1299.0,9,38,0,3.66,5.55,7,5.51
Men,Blazer,1299.0,9,39,0,5.51,5.9,4,5.01
Men,Blazer,1299.0,10,40,0,5.01,5.89,5,5.74
Men,Blazer,1299.0,10,41,1,5.74,4.98,3,9.41
Men,Blazer,1299.0,10,42,0,9.41,6.42,6,4.09
Men,Blazer,1299.0,10,43,1,4.09,6.06,4,7.44
Men,Blazer,1299.0,10,44,1,7.44,6.67,7,11.12
Men,Blazer,1299.0,11,45,1,11.12,8.01,12,8.36
Men,Blazer,1299.0,11,46,0,8.36,7.75,7,6.91
Men,Blazer,1299.0,11,47,0,6.91,8.46,11,6.57
Men,Blazer,1299.0,11,48,0,6.57,8.24,11,5.29
Men,Blazer,1299.0,12,49,0,5.29,6.78,5,5.15
Men,Blazer,1299.0,12,50,0,5.15,5.98,4,4.9
Men,Blazer,1299.0,12,51,0,4.9,5.48,6,5.12
Men,Blazer,1299.0,12,52,1,5.12,5.12,8,15.42
Men,Blazer,1299.0,1,1,0,15.42,7.65,15,5.54
Men,Blazer,1299.0,1,2,1,5.54,7.74,15,12.98
Men,Blazer,1299.0,1,3,1,12.98,9.76,8,13.42
Men,Blazer,1299.0,1,4,0,13.42,11.84,17,7.3
Men,Blazer,1299.0,1,5,0,7.3,9.81,19,6.84
Men,Blazer,1299.0,2,6,0,6.84,10.13,20,6.56
Men,Blazer,1299.0,2,7,0,6.56,8.53,9,5.88
Men,Blazer,1299.0,2,8,0,5.88,6.64,7,7.33
Men,Blazer,1299.0,2,9,0,7.33,6.65,4,7.19
Men,Blazer,1299.0,3,10,1,7.19,6.74,4,12.97
Men,Blazer,1299.0,3,11,0,12.97,8.34,14,7.46
Men,Blazer,1299.0,3,12,0,7.46,8.74,8,6.93
Men,Blazer,1299.0,3,13,0,6.93,8.64,14,7.39
Men,Blazer,1299.0,4,14,0,7.39,8.69,11,7.84
Men,Blazer,1299.0,4,15,1,7.84,7.41,11,14.45
Men,Blazer,1299.0,4,16,0,14.45,9.15,10,7.91
Men,Blazer,1299.0,4,17,0,7.91,9.4,8,7.13
Men,Blazer,1299.0,4,18,0,7.13,9.33,12,7.99
Men,Blazer,1299.0,5,19,0,7.99,9.37,10,6.53
Men,Blazer,1299.0,5,20,0,6.53,7.39,4,5.76
Men,Blazer,1299.0,5,21,0,5.76,6.85,6,6.92
Men,Blazer,1299.0,5,22,0,6.92,6.8,12,8.22
Men,Blazer,1299.0,6,23,0,8.22,6.86,13,7.3
Men,Blazer,1299.0,6,24,0,7.3,7.05,4,7.89
Men,Blazer,1299.0,6,25,0,7.89,7.59,4,5.75
Men,Blazer,1299.0,6,26,0,5.75,7.29,6,6.0
Men,Blazer,1299.0,7,27,0,6.0,6.74,6,5.05
Newborn,Set,999.0,7,28,0,3.3,3.3,4,2.56
Newborn,Set,999.0,7,29,0,2.56,3.11,3,3.74
Newborn,Set,999.0,7,30,0,3.74,3.22,3,3.6
Newborn,Set,999.0,8,31,0,3.6,3.3,4,3.18
Newborn,Set,999.0,8,32,0,3.18,3.27,2,2.66
Newborn,Set,999.0,8,33,1,2.66,3.29,4,6.2
Newborn,Set,999.0,8,34,0,6.2,3.91,6,3.26
Newborn,Set,999.0,8,35,0,3.26,3.82,2,3.43
Newborn,Set,999.0,9,36,1,3.43,3.89,6,4.18
Newborn,Set,999.0,9,37,0,4.18,4.27,8,2.5
Newborn,Set,999.0,9,38,0,2.5,3.34,3,2.45
Newborn,Set,999.0,9,39,0,2.45,3.14,2,2.53
Newborn,Set,999.0,10,40,0,2.53,2.92,6,2.81
Newborn,Set,999.0,10,41,1,2.81,2.57,3,3.74
Newborn,Set,999.0,10,42,0,3.74,2.88,2,2.44
Newborn,Set,999.0,10,43,1,2.44,2.88,2,5.01
Newborn,Set,999.0,10,44,1,5.01,3.5,5,5.47
Newborn,Set,999.0,11,45,1,5.47,4.16,4,5.66
Newborn,Set,999.0,11,46,0,5.66,4.65,5,2.71
Newborn,Set,999.0,11,47,0,2.71,4.71,4,3.73
Newborn,Set,999.0,11,48,0,3.73,4.39,5,2.86
Newborn,Set,999.0,12,49,0,2.86,3.74,4,3.21
Newborn,Set,999.0,12,50,0,3.21,3.13,3,3.37
Newborn,Set,999.0,12,51,1,3.37,3.29,6,5.45
Newborn,Set,999.0,12,52,1,5.45,3.72,5,5.63
Newborn,Set,999.0,1,1,0,5.63,4.42,7,3.63
Newborn,Set,999.0,1,2,1,3.63,4.52,7,8.09
Newborn,Set,999.0,1,3,0,8.09,5.7,3,4.35
Newborn,Set,999.0,1,4,0,4.35,5.43,7,3.06
Newborn,Set,999.0,1,5,0,3.06,4.78,4,4.14
Newborn,Set,999.0,2,6,0,4.14,4.91,7,3.65
Newborn,Set,999.0,2,7,0,3.65,3.8,6,4.45
Newborn,Set,999.0,2,8,0,4.45,3.83,3,3.98
Newborn,Set,999.0,2,9,0,3.98,4.06,7,4.15
Newborn,Set,999.0,3,10,1,4.15,4.06,8,9.47
Newborn,Set,999.0,3,11,0,9.47,5.51,5,4.84
Newborn,Set,999.0,3,12,0,4.84,5.61,9,3.99
Newborn,Set,999.0,3,13,0,3.99,5.61,7,3.0
Newborn,Set,999.0,4,14,0,3.0,5.33,8,3.51
Newborn,Set,999.0,4,15,1,3.51,3.84,7,10.41
Newborn,Set,999.0,4,16,0,10.41,5.23,9,4.27
Newborn,Set,999.0,4,17,0,4.27,5.3,6,3.37
Newborn,Set,999.0,5,18,0,3.37,5.39,6,3.52
Newborn,Set,999.0,5,19,0,3.52,5.39,5,4.44
Newborn,Set,999.0,5,20,0,4.44,3.9,6,4.86
Newborn,Set,999.0,5,21,0,4.86,4.05,4,3.72
Newborn,Set,999.0,5,22,0,3.72,4.13,4,4.34
Newborn,Set,999.0,6,23,0,4.34,4.34,3,4.09
Newborn,Set,999.0,6,24,0,4.09,4.25,6,3.68
Newborn,Set,999.0,6,25,0,3.68,3.96,2,3.8
Newborn,Set,999.0,6,26,0,3.8,3.98,7,3.5
Newborn,Set,999.0,7,27,0,3.5,3.77,7,3.92
Newborn,Set,999.0,7,28,0,3.92,3.72,2,3.57
Newborn,Set,999.0,7,29,0,3.57,3.69,6,2.42
Newborn,Set,999.0,7,30,0,2.42,3.35,6,2.95
Newborn,Set,999.0,7,31,0,2.95,3.21,5,2.56
Newborn,Set,999.0,8,32,0,2.56,2.88,6,2.96
Newborn,Set,999.0,8,33,1,2.96,2.72,4,5.47
Newborn,Set,999.0,8,34,0,5.47,3.49,7,2.53
Newborn,Set,999.0,8,35,0,2.53,3.38,3,2.25
Newborn,Set,999.0,9,36,1,2.25,3.3,5,3.75
Newborn,Set,999.0,9,37,0,3.75,3.5,6,3.19
Newborn,Set,999.0,9,38,0,3.19,2.93,4,3.16
Newborn,Set,999.0,9,39,0,3.16,3.09,3,2.15
Newborn,Set,999.0,10,40,0,2.15,3.06,2,2.76
Newborn,Set,999.0,10,41,1,2.76,2.81,5,3.92
Newborn,Set,999.0,10,42,0,3.92,3.0,4,2.34
Newborn,Set,999.0,10,43,1,2.34,2.79,3,5.11
Newborn,Set,999.0,10,44,1,5.11,3.53,7,4.87
Newborn,Set,999.0,11,45,1,4.87,4.06,4,5.99
Newborn,Set,999.0,11,46,0,5.99,4.58,4,1.74
Newborn,Set,999.0,11,47,0,1.74,4.43,8,2.51
Newborn,Set,999.0,11,48,0,2.51,3.78,3,3.31
Newborn,Set,999.0,12,49,0,3.31,3.39,6,2.19
Newborn,Set,999.0,12,50,0,2.19,2.44,4,2.74
Newborn,Set,999.0,12,51,0,2.74,2.69,4,3.62
Newborn,Set,999.0,12,52,1,3.62,2.96,4,8.44
Newborn,Set,999.0,1,1,0,8.44,4.25,3,3.94
Newborn,Set,999.0,1,2,1,3.94,4.69,5,6.41
Newborn,Set,999.0,1,3,1,6.41,5.6,10,9.05
Newborn,Set,999.0,1,4,0,9.05,6.96,5,4.01
Newborn,Set,999.0,1,5,0,4.01,5.85,8,2.95
Newborn,Set,999.0,2,6,0,2.95,5.61,8,2.75
Newborn,Set,999.0,2,7,0,2.75,4.69,8,4.19
Newborn,Set,999.0,2,8,0,4.19,3.47,3,3.7
Newborn,Set,999.0,2,9,0,3.7,3.4,3,3.12
Newborn,Set,999.0,3,10,1,3.12,3.44,3,7.5
Newborn,Set,999.0,3,11,0,7.5,4.63,7,4.55
Newborn,Set,999.0,3,12,0,4.55,4.72,6,3.53
Newborn,Set,999.0,3,13,0,3.53,4.68,5,3.53
Newborn,Set,999.0,4,14,0,3.53,4.78,6,3.81
Newborn,Set,999.0,4,15,1,3.81,3.86,7,7.77
Newborn,Set,999.0,4,16,0,7.77,4.66,7,3.68
Newborn,Set,999.0,4,17,0,3.68,4.7,8,4.25
Newborn,Set,999.0,4,18,0,4.25,4.88,9,4.28
Newborn,Set,999.0,5,19,0,4.28,5.0,4,3.76
Newborn,Set,999.0,5,20,0,3.76,3.99,3,3.36
Newborn,Set,999.0,5,21,0,3.36,3.91,7,3.41
Newborn,Set,999.0,5,22,0,3.41,3.7,4,4.43
Newborn,Set,999.0,6,23,0,4.43,3.74,5,4.69
Newborn,Set,999.0,6,24,0,4.69,3.97,5,2.78
Newborn,Set,999.0,6,25,0,2.78,3.83,5,2.84
Newborn,Set,999.0,6,26,0,2.84,3.68,4,3.08
Newborn,Set,999.0,7,27,0,3.08,3.34,6,3.99
Women,Saree,2999.0,7,28,0,4.86,4.86,5,4.38
Women,Saree,2999.0,7,29,0,4.38,4.74,8,4.96
Women,Saree,2999.0,7,30,0,4.96,4.77,6,4.31
Women,Saree,2999.0,8,31,0,4.31,4.63,4,3.99
Women,Saree,2999.0,8,32,0,3.99,4.41,7,4.07
Women,Saree,2999.0,8,33,1,4.07,4.33,8,6.77
Women,Saree,2999.0,8,34,0,6.77,4.78,6,4.52
Women,Saree,2999.0,8,35,0,4.52,4.84,5,3.57
Women,Saree,2999.0,9,36,1,3.57,4.73,5,7.16
Women,Saree,2999.0,9,37,0,7.16,5.5,4,3.41
